proddate;idno;cntry;dweight;stflife;health;dosprt;gndr
20.11.2024;78537;PL;1.0433729;7;2;7;2
20.11.2024;78564;PL;0.88665974;5;2;0;1
20.11.2024;78591;PL;0.91131896;5;3;0;2
20.11.2024;78601;PL;0.8813718;8;2;1;2
20.11.2024;78657;PL;1.0611498;5;2;1;2
20.11.2024;78662;PL;0.94154704;10;3;0;1
20.11.2024;78711;PL;1.0501362;10;2;3;2
20.11.2024;78741;PL;0.9294769;5;2;5;2
20.11.2024;78762;PL;1.0433729;7;1;3;2
20.11.2024;78818;PL;1.0391849;10;3;0;2
20.11.2024;78858;PL;1.0443135;10;1;0;2
20.11.2024;78958;PL;1.0611498;9;1;4;2
20.11.2024;79009;PL;1.0238348;8;2;2;1
20.11.2024;79019;PL;1.0725025;7;2;0;2
20.11.2024;79059;PL;0.89308345;8;1;2;1
20.11.2024;79212;PL;1.0028678;7;2;88;2
20.11.2024;79230;PL;1.0086218;8;2;0;1
20.11.2024;79241;PL;1.0725025;8;3;2;2
20.11.2024;79284;PL;0.8899259;5;3;0;1
20.11.2024;79306;PL;0.8610039;7;2;7;2
20.11.2024;79328;PL;1.076292;8;3;3;1
20.11.2024;79353;PL;1.076292;8;2;7;2
20.11.2024;79407;PL;0.9131742;5;5;0;1
20.11.2024;79453;PL;1.0531778;5;2;0;1
20.11.2024;79606;PL;1.1772765;7;2;3;2
20.11.2024;79626;PL;0.8979236;8;1;7;2
20.11.2024;79654;PL;0.98264;7;2;0;1
20.11.2024;79673;PL;1.0611498;7;1;0;2
20.11.2024;79729;PL;0.98264;8;3;0;2
20.11.2024;79736;PL;0.935179;10;2;4;1
20.11.2024;79784;PL;0.9434621;8;3;3;1
20.11.2024;79807;PL;0.8997028;8;2;6;1
20.11.2024;79880;PL;1.0813186;10;4;0;1
20.11.2024;79886;PL;1.0611498;8;2;1;2
20.11.2024;79890;PL;0.98264;7;2;6;2
20.11.2024;79981;PL;0.92633796;8;2;0;1
20.11.2024;80021;PL;0.94154704;5;3;3;2
20.11.2024;80023;PL;1.0123581;8;1;7;1
20.11.2024;80042;PL;0.97491014;10;2;0;1
20.11.2024;80072;PL;1.0123581;6;1;5;1
20.11.2024;80157;PL;1.0813186;6;2;3;2
20.11.2024;80223;PL;0.88393396;8;1;7;1
20.11.2024;80252;PL;1.0531778;3;3;0;1
20.11.2024;80282;PL;1.036322;7;2;3;2
20.11.2024;80311;PL;0.9169603;10;2;2;2
20.11.2024;80317;PL;0.91131896;6;2;0;1
20.11.2024;80367;PL;0.8845214;9;2;3;2
20.11.2024;80505;PL;0.89704525;9;3;7;1
20.11.2024;80539;PL;1.0725025;6;2;1;2
20.11.2024;80542;PL;0.8844039;8;2;1;2
20.11.2024;80689;PL;1.036322;10;1;2;2
20.11.2024;80710;PL;1.0813186;7;2;6;2
20.11.2024;80721;PL;0.91131896;6;3;0;1
20.11.2024;80732;PL;1.0531778;10;3;4;1
20.11.2024;80756;PL;1.0611498;5;4;0;2
20.11.2024;80785;PL;1.0433729;8;3;0;2
20.11.2024;80803;PL;0.92633796;7;2;7;1
20.11.2024;80817;PL;0.9005534;7;3;2;2
20.11.2024;80818;PL;1.036322;10;2;0;2
20.11.2024;80828;PL;1.076292;5;3;7;1
20.11.2024;80866;PL;1.0123581;7;2;0;1
20.11.2024;80885;PL;0.9169603;6;2;1;1
20.11.2024;80889;PL;1.0433729;3;2;4;2
20.11.2024;80958;PL;0.8014954;7;1;1;1
20.11.2024;80972;PL;0.91409224;6;2;5;1
20.11.2024;81011;PL;1.0123581;10;3;0;2
20.11.2024;81016;PL;1.0644792;4;2;1;2
20.11.2024;81052;PL;1.0685861;4;2;6;1
20.11.2024;81185;PL;1.0583671;8;1;0;1
20.11.2024;81223;PL;1.0644792;8;3;2;1
20.11.2024;81224;PL;1.0193801;8;2;7;2
20.11.2024;81226;PL;1.0147262;3;2;7;1
20.11.2024;81308;PL;1.0813186;6;4;0;2
20.11.2024;81310;PL;1.0433729;9;2;88;2
20.11.2024;81355;PL;1.036322;9;1;5;1
20.11.2024;81570;PL;1.1432064;6;3;4;2
20.11.2024;81593;PL;0.92318326;10;2;3;1
20.11.2024;81633;PL;1.0028678;7;1;0;1
20.11.2024;81638;PL;1.0685861;8;3;88;2
20.11.2024;81646;PL;1.0238348;7;3;2;1
20.11.2024;81693;PL;1.0577334;8;4;77;1
20.11.2024;81707;PL;1.0123581;8;2;3;2
20.11.2024;81724;PL;0.8899304;9;1;0;1
20.11.2024;81746;PL;1.0433729;8;2;2;2
20.11.2024;81768;PL;1.036322;6;1;4;1
20.11.2024;81776;PL;0.83871025;9;3;0;2
20.11.2024;81923;PL;1.0238348;8;2;4;1
20.11.2024;82005;PL;1.0725025;7;2;7;1
20.11.2024;82088;PL;1.059072;6;3;0;1
20.11.2024;82167;PL;0.8919918;8;1;5;2
20.11.2024;82188;PL;0.92318326;3;4;0;1
20.11.2024;82204;PL;1.0611498;8;2;1;1
20.11.2024;82246;PL;0.8729487;9;3;6;2
20.11.2024;82280;PL;0.8912673;7;2;7;1
20.11.2024;82285;PL;1.0123581;10;1;0;2
20.11.2024;82302;PL;0.8869299;8;2;0;2
20.11.2024;82307;PL;0.8813718;9;2;7;1
20.11.2024;82342;PL;1.0644792;9;1;4;2
20.11.2024;82425;PL;1.0433729;8;2;7;1
20.11.2024;82490;PL;1.0644792;8;3;2;1
20.11.2024;82503;PL;1.0560368;8;2;7;2
20.11.2024;82509;PL;0.8982089;7;2;3;1
20.11.2024;82533;PL;1.0685861;8;2;0;2
20.11.2024;82558;PL;0.97796774;5;3;2;2
20.11.2024;82560;PL;0.94154704;10;1;7;1
20.11.2024;82564;PL;1.0644792;7;3;7;2
20.11.2024;82631;PL;1.0433729;5;2;1;2
20.11.2024;82674;PL;0.98264;10;3;0;2
20.11.2024;82683;PL;0.841246;6;3;2;1
20.11.2024;82713;PL;0.9085107;7;2;1;2
20.11.2024;82730;PL;1.0813186;7;3;0;2
20.11.2024;82756;PL;0.98264;9;5;5;1
20.11.2024;82774;PL;1.0644792;5;3;3;2
20.11.2024;82785;PL;1.0433729;9;3;0;2
20.11.2024;82794;PL;0.92633796;10;2;0;1
20.11.2024;82953;PL;1.1373594;8;1;2;2
20.11.2024;83032;PL;1.001639;8;3;0;2
20.11.2024;83059;PL;0.8845214;7;2;7;1
20.11.2024;83095;PL;1.076292;7;2;3;2
20.11.2024;83110;PL;1.0433729;8;1;7;1
20.11.2024;83115;PL;1.0086218;5;2;5;1
20.11.2024;83174;PL;1.0443135;2;2;3;1
20.11.2024;83213;PL;0.9425613;7;2;3;1
20.11.2024;83265;PL;1.0535417;10;1;3;2
20.11.2024;83400;PL;0.867691;10;1;7;1
20.11.2024;83410;PL;0.96038455;8;2;2;2
20.11.2024;83429;PL;0.8924846;8;1;0;1
20.11.2024;83472;PL;1.0577334;7;2;5;2
20.11.2024;83548;PL;0.91131896;1;2;4;2
20.11.2024;83560;PL;0.91409224;10;3;7;2
20.11.2024;83602;PL;0.97796774;9;2;2;1
20.11.2024;83605;PL;1.0583671;77;1;0;1
20.11.2024;83617;PL;0.85327756;7;3;0;2
20.11.2024;83650;PL;0.9356621;9;2;2;2
20.11.2024;83695;PL;1.0577334;88;5;0;2
20.11.2024;83701;PL;0.8907619;10;1;2;1
20.11.2024;83714;PL;0.8849815;6;4;0;1
20.11.2024;83770;PL;0.9997905;9;2;3;2
20.11.2024;83783;PL;0.9113838;7;2;1;1
20.11.2024;83806;PL;1.036322;9;2;0;2
20.11.2024;83808;PL;1.0813186;7;2;0;1
20.11.2024;83901;PL;1.0433729;8;1;1;1
20.11.2024;83934;PL;1.0238348;8;2;4;1
20.11.2024;83974;PL;0.9113838;7;2;7;2
20.11.2024;83999;PL;1.0644792;10;1;1;2
20.11.2024;84038;PL;1.036322;10;2;0;2
20.11.2024;84052;PL;0.94154704;9;3;1;1
20.11.2024;84066;PL;1.0611498;9;1;0;1
20.11.2024;84150;PL;1.0644792;5;2;1;2
20.11.2024;84189;PL;0.90568423;8;3;1;2
20.11.2024;84264;PL;0.92467767;2;5;0;2
20.11.2024;84276;PL;1.0433729;10;1;7;2
20.11.2024;84286;PL;0.8688757;10;2;7;2
20.11.2024;84292;PL;0.8899304;9;3;0;1
20.11.2024;84319;PL;1.1373594;10;2;0;2
20.11.2024;84389;PL;1.1432064;7;2;5;1
20.11.2024;84442;PL;0.9131742;7;2;5;2
20.11.2024;84500;PL;1.0611498;8;2;7;2
20.11.2024;84503;PL;0.92633796;8;2;3;2
20.11.2024;84522;PL;0.8770086;5;2;0;2
20.11.2024;84579;PL;0.98264;8;2;4;1
20.11.2024;84583;PL;0.8610039;7;3;0;1
20.11.2024;84627;PL;1.0577334;7;2;0;1
20.11.2024;84645;PL;1.0433729;9;2;1;1
20.11.2024;84714;PL;0.91219026;10;2;0;1
20.11.2024;84732;PL;0.92361283;10;3;0;2
20.11.2024;84785;PL;1.0560368;9;1;3;1
20.11.2024;84807;PL;1.0123581;5;1;3;2
20.11.2024;84823;PL;0.9182431;8;2;0;1
20.11.2024;84847;PL;1.0433729;7;2;7;2
20.11.2024;84870;PL;1.0685861;10;3;7;2
20.11.2024;84897;PL;0.9481512;5;1;3;2
20.11.2024;84918;PL;0.9655502;9;2;0;1
20.11.2024;84989;PL;1.0531778;9;1;3;1
20.11.2024;85047;PL;1.0238348;6;2;5;1
20.11.2024;85054;PL;1.0531778;8;3;0;2
20.11.2024;85099;PL;1.036322;10;1;0;2
20.11.2024;85330;PL;0.9002846;7;3;3;1
20.11.2024;85336;PL;1.076292;8;3;2;1
20.11.2024;85356;PL;0.9389031;7;2;6;1
20.11.2024;85364;PL;0.91409224;8;2;3;1
20.11.2024;85429;PL;1.036322;7;2;7;1
20.11.2024;85457;PL;1.0611498;10;1;1;2
20.11.2024;85499;PL;0.91131896;6;2;0;1
20.11.2024;85562;PL;0.94154704;8;5;7;1
20.11.2024;85657;PL;0.8345589;5;2;0;1
20.11.2024;85673;PL;0.867691;5;3;4;1
20.11.2024;85694;PL;1.0433729;10;2;0;1
20.11.2024;85743;PL;1.0577334;7;3;0;1
20.11.2024;85757;PL;1.0583671;8;1;3;1
20.11.2024;85794;PL;1.0433729;9;2;7;2
20.11.2024;85803;PL;1.0550643;7;1;5;1
20.11.2024;85855;PL;1.0644792;6;2;5;1
20.11.2024;85973;PL;1.0577334;10;2;7;2
20.11.2024;86000;PL;1.0531778;9;1;0;1
20.11.2024;86017;PL;0.9002846;8;2;0;1
20.11.2024;86098;PL;1.0577334;6;2;2;1
20.11.2024;86192;PL;0.9005534;4;3;3;1
20.11.2024;86195;PL;0.91131896;5;3;1;2
20.11.2024;86205;PL;0.9294769;10;2;3;1
20.11.2024;86218;PL;0.93588203;9;2;6;1
20.11.2024;86226;PL;1.0611498;5;2;4;2
20.11.2024;86268;PL;0.9139526;8;2;3;2
20.11.2024;86312;PL;1.0290469;9;1;4;2
20.11.2024;86364;PL;1.0813186;7;2;3;2
20.11.2024;86418;PL;1.1772765;6;2;5;1
20.11.2024;86437;PL;0.841246;10;2;7;2
20.11.2024;86466;PL;0.9355203;5;3;0;2
20.11.2024;86478;PL;1.0583671;7;2;0;1
20.11.2024;86597;PL;1.0577334;8;2;2;1
20.11.2024;86603;PL;0.8759708;7;1;0;2
20.11.2024;86658;PL;0.9554657;8;2;1;1
20.11.2024;86663;PL;0.8345589;10;4;0;2
20.11.2024;86691;PL;1.0433729;10;3;0;1
20.11.2024;86763;PL;1.0433729;5;1;5;1
20.11.2024;86799;PL;0.8813718;4;2;2;2
20.11.2024;86821;PL;0.9131742;7;3;0;1
20.11.2024;86879;PL;0.89907056;6;2;4;2
20.11.2024;86922;PL;0.8729487;9;2;2;1
20.11.2024;86934;PL;1.0725025;5;2;0;1
20.11.2024;86967;PL;1.0433729;0;4;2;2
20.11.2024;87067;PL;1.0531778;10;1;0;1
20.11.2024;87084;PL;1.1432064;8;3;7;1
20.11.2024;87208;PL;0.9182431;6;3;1;2
20.11.2024;87235;PL;0.86699027;8;2;0;2
20.11.2024;87280;PL;1.068033;8;3;7;2
20.11.2024;87405;PL;1.0531778;7;1;77;1
20.11.2024;87410;PL;0.92361283;10;4;0;2
20.11.2024;87418;PL;0.9131742;5;5;0;2
20.11.2024;87426;PL;0.89628506;8;2;0;2
20.11.2024;87433;PL;0.9182431;9;2;7;1
20.11.2024;87491;PL;1.0583671;7;3;0;1
20.11.2024;87508;PL;0.9844464;7;2;3;2
20.11.2024;87518;PL;1.0685861;4;1;4;2
20.11.2024;87523;PL;1.0531778;6;2;0;2
20.11.2024;87553;PL;0.9831443;7;2;5;1
20.11.2024;87584;PL;1.0644792;7;3;4;2
20.11.2024;87598;PL;1.0577334;5;2;2;1
20.11.2024;87608;PL;1.0531778;5;3;7;1
20.11.2024;87671;PL;0.8345589;10;1;7;2
20.11.2024;87718;PL;1.0531778;8;2;0;2
20.11.2024;87762;PL;1.0193801;8;3;0;2
20.11.2024;87770;PL;1.0725025;8;3;0;2
20.11.2024;87784;PL;1.1693556;10;2;4;1
20.11.2024;87809;PL;1.0123581;8;2;2;2
20.11.2024;87841;PL;1.0531778;4;3;0;1
20.11.2024;87843;PL;0.91409224;7;1;2;2
20.11.2024;87870;PL;1.0443135;5;3;0;1
20.11.2024;87879;PL;0.8845214;6;4;1;1
20.11.2024;87963;PL;1.0725025;6;2;0;1
20.11.2024;87976;PL;0.92024666;6;3;5;2
20.11.2024;87996;PL;1.0433729;8;1;6;1
20.11.2024;88015;PL;0.93588203;10;2;3;1
20.11.2024;88049;PL;1.0433729;5;2;4;2
20.11.2024;88051;PL;1.0644792;8;3;0;2
20.11.2024;88061;PL;1.0468138;8;4;0;1
20.11.2024;88072;PL;1.0535417;5;1;7;2
20.11.2024;88091;PL;1.0611498;7;2;0;2
20.11.2024;88117;PL;0.89628506;5;2;0;2
20.11.2024;88188;PL;1.068033;8;2;0;2
20.11.2024;88258;PL;0.9356621;5;2;6;2
20.11.2024;88302;PL;1.0535417;2;5;0;1
20.11.2024;88321;PL;1.0725025;2;3;88;2
20.11.2024;88362;PL;0.94154704;10;3;0;2
20.11.2024;88420;PL;1.0147262;10;2;7;2
20.11.2024;88605;PL;1.0433729;6;3;1;1
20.11.2024;88606;PL;1.0644792;9;4;0;1
20.11.2024;88617;PL;0.94154704;9;1;0;1
20.11.2024;88630;PL;1.0421143;10;2;7;2
20.11.2024;88637;PL;0.92361283;9;1;5;1
20.11.2024;88657;PL;0.9085107;8;2;7;2
20.11.2024;88688;PL;0.9351353;8;2;3;1
20.11.2024;88696;PL;1.0443135;7;3;0;2
20.11.2024;88759;PL;0.89628506;8;2;2;2
20.11.2024;88760;PL;0.9831443;7;4;4;2
20.11.2024;88818;PL;1.0589713;5;2;5;1
20.11.2024;88825;PL;1.1772765;8;2;2;2
20.11.2024;88908;PL;1.0583671;5;4;7;2
20.11.2024;88912;PL;1.036322;5;2;7;1
20.11.2024;88930;PL;1.036322;8;3;7;2
20.11.2024;88931;PL;1.1204653;10;3;1;2
20.11.2024;88964;PL;1.0123581;10;1;4;1
20.11.2024;88976;PL;0.9425613;8;2;0;2
20.11.2024;88984;PL;1.0583671;9;1;0;2
20.11.2024;89050;PL;1.0611498;0;5;0;2
20.11.2024;89137;PL;0.8912673;8;1;2;1
20.11.2024;89139;PL;1.0531778;6;2;3;1
20.11.2024;89171;PL;1.0433729;7;4;0;2
20.11.2024;89197;PL;1.068033;10;1;1;1
20.11.2024;89208;PL;1.0531778;8;1;0;1
20.11.2024;89216;PL;1.0433729;7;3;0;2
20.11.2024;89256;PL;0.81036586;8;2;3;1
20.11.2024;89259;PL;1.036322;6;3;0;2
20.11.2024;89380;PL;0.8912673;10;2;2;2
20.11.2024;89392;PL;0.91131896;8;2;3;2
20.11.2024;89415;PL;1.0813186;8;2;6;2
20.11.2024;89468;PL;1.1031045;9;1;0;1
20.11.2024;89548;PL;0.9039232;8;1;0;2
20.11.2024;89588;PL;1.0644792;8;2;7;1
20.11.2024;89589;PL;0.92318326;8;1;7;1
20.11.2024;89644;PL;1.0123581;10;1;0;2
20.11.2024;89670;PL;1.0725025;10;4;7;1
20.11.2024;89692;PL;1.036322;10;2;0;1
20.11.2024;89787;PL;0.8759708;8;1;7;1
20.11.2024;89812;PL;1.0976968;10;3;2;2
20.11.2024;89821;PL;0.9508208;9;2;4;2
20.11.2024;89841;PL;1.0813186;8;2;0;2
20.11.2024;89844;PL;1.0589713;10;1;0;2
20.11.2024;89895;PL;1.036322;8;2;0;2
20.11.2024;89908;PL;0.9098013;5;2;2;1
20.11.2024;89916;PL;1.0589713;8;2;3;2
20.11.2024;89969;PL;1.0290469;8;2;0;2
20.11.2024;90029;PL;1.0433729;8;2;1;2
20.11.2024;90045;PL;0.8912673;5;2;7;2
20.11.2024;90076;PL;1.0380609;8;2;0;2
20.11.2024;90102;PL;0.9903111;7;1;7;1
20.11.2024;90104;PL;1.0611498;6;3;5;2
20.11.2024;90179;PL;0.9113838;5;3;1;2
20.11.2024;90268;PL;1.0147262;10;2;5;1
20.11.2024;90320;PL;1.0583671;8;1;2;2
20.11.2024;90324;PL;1.0433729;1;4;7;2
20.11.2024;90343;PL;0.92318326;5;2;0;1
20.11.2024;90377;PL;1.0238348;7;2;0;1
20.11.2024;90411;PL;1.0685861;10;3;0;1
20.11.2024;90446;PL;0.9518234;8;1;0;2
20.11.2024;90485;PL;1.0685861;8;2;0;1
20.11.2024;90487;PL;1.036322;8;2;1;2
20.11.2024;90491;PL;1.0611498;8;2;5;1
20.11.2024;90514;PL;1.0531778;9;4;0;1
20.11.2024;90532;PL;0.8014954;10;2;3;2
20.11.2024;90540;PL;1.0577334;9;2;7;1
20.11.2024;90580;PL;0.8997028;7;2;7;2
20.11.2024;90646;PL;1.0433729;10;3;3;1
20.11.2024;90708;PL;1.0147262;88;2;7;2
20.11.2024;90715;PL;1.0433729;7;3;3;1
20.11.2024;90720;PL;0.8869299;7;3;0;2
20.11.2024;90732;PL;1.0644792;8;2;7;2
20.11.2024;90746;PL;1.0577334;6;3;77;2
20.11.2024;90838;PL;1.0813186;10;4;6;1
20.11.2024;90848;PL;0.904738;4;2;0;1
20.11.2024;90883;PL;1.0611498;5;2;0;2
20.11.2024;90898;PL;1.0813186;7;1;5;2
20.11.2024;90930;PL;0.8912673;5;2;0;2
20.11.2024;91004;PL;1.0813186;88;3;0;2
20.11.2024;91019;PL;1.0685861;7;2;5;2
20.11.2024;91036;PL;0.96038455;5;1;2;2
20.11.2024;91087;PL;1.1031045;5;3;7;1
20.11.2024;91095;PL;1.0123581;8;2;1;1
20.11.2024;91098;PL;0.91409224;7;2;0;2
20.11.2024;91103;PL;1.0123581;4;2;0;1
20.11.2024;91122;PL;0.9903111;8;3;4;2
20.11.2024;91165;PL;1.036322;5;3;0;1
20.11.2024;91219;PL;0.90568423;8;2;3;1
20.11.2024;91246;PL;1.0531778;9;1;2;1
20.11.2024;91259;PL;1.0611498;8;2;0;1
20.11.2024;91306;PL;0.91131896;7;2;3;1
20.11.2024;91319;PL;1.036322;8;2;0;1
20.11.2024;91323;PL;0.9039232;10;1;7;1
20.11.2024;91347;PL;1.1432064;8;2;88;1
20.11.2024;91397;PL;1.0611498;6;2;5;2
20.11.2024;91516;PL;1.0611498;8;3;3;2
20.11.2024;91549;PL;1.0290469;2;4;7;2
20.11.2024;91579;PL;0.8924846;8;2;3;2
20.11.2024;91581;PL;1.0577334;8;4;0;1
20.11.2024;91609;PL;1.0685861;3;1;5;2
20.11.2024;91615;PL;1.1693556;7;2;2;2
20.11.2024;91630;PL;0.8959693;9;1;2;1
20.11.2024;91645;PL;1.0380609;5;2;2;2
20.11.2024;91668;PL;0.89308345;8;3;0;2
20.11.2024;91680;PL;1.0644792;8;2;0;2
20.11.2024;91702;PL;1.1772765;8;2;2;1
20.11.2024;91705;PL;1.1373594;8;2;7;2
20.11.2024;91767;PL;1.0644792;7;2;0;2
20.11.2024;91772;PL;1.0028678;7;1;7;1
20.11.2024;91783;PL;1.0443135;6;2;1;1
20.11.2024;91857;PL;0.8844039;7;4;0;1
20.11.2024;91874;PL;1.1204653;8;1;5;1
20.11.2024;91875;PL;0.8898966;7;1;0;2
20.11.2024;91892;PL;0.9113838;8;2;4;2
20.11.2024;91917;PL;1.2499242;6;2;2;2
20.11.2024;91959;PL;1.0969625;8;2;7;1
20.11.2024;91995;PL;1.0238348;7;2;5;1
20.11.2024;92006;PL;1.076292;5;4;0;2
20.11.2024;92093;PL;0.9085107;9;2;0;2
20.11.2024;92117;PL;1.1432064;5;2;0;2
20.11.2024;92159;PL;1.0611498;8;2;3;1
20.11.2024;92221;PL;1.0813186;8;2;3;1
20.11.2024;92318;PL;0.9133651;4;2;0;2
20.11.2024;92331;PL;0.92633796;7;3;5;1
20.11.2024;92357;PL;0.90568423;9;1;3;2
20.11.2024;92390;PL;1.0123581;9;1;2;1
20.11.2024;92462;PL;1.0685861;6;2;4;2
20.11.2024;92471;PL;1.001639;7;3;5;1
20.11.2024;92502;PL;1.0813186;8;2;1;2
20.11.2024;92511;PL;0.93588203;6;4;0;2
20.11.2024;92533;PL;1.0685861;7;2;2;2
20.11.2024;92558;PL;0.9131742;7;3;3;1
20.11.2024;92584;PL;1.1373594;10;1;5;1
20.11.2024;92601;PL;1.0577334;9;2;1;2
20.11.2024;92629;PL;1.036322;6;2;3;2
20.11.2024;92637;PL;0.92318326;8;1;0;1
20.11.2024;92638;PL;1.1432064;10;2;0;1
20.11.2024;92640;PL;0.8688757;8;1;7;1
20.11.2024;92641;PL;0.9133651;2;2;1;2
20.11.2024;92655;PL;0.83871025;9;2;7;2
20.11.2024;92685;PL;0.9831443;6;2;88;1
20.11.2024;92698;PL;0.92633796;5;3;0;2
20.11.2024;92704;PL;0.9518234;8;1;0;2
20.11.2024;92730;PL;1.2574534;6;3;7;2
20.11.2024;92741;PL;0.90384847;9;2;3;1
20.11.2024;92755;PL;1.0725025;8;3;2;2
20.11.2024;92777;PL;0.8813718;7;2;0;1
20.11.2024;92780;PL;0.86301243;9;1;7;1
20.11.2024;92824;PL;1.036322;8;2;0;2
20.11.2024;92871;PL;1.036322;10;1;2;2
20.11.2024;92876;PL;1.0813186;8;3;1;2
20.11.2024;92904;PL;1.0685861;8;3;7;1
20.11.2024;92918;PL;0.8014954;7;3;7;2
20.11.2024;92933;PL;1.0577334;10;3;0;1
20.11.2024;92936;PL;1.0969625;10;2;3;1
20.11.2024;92982;PL;1.0644792;8;2;88;2
20.11.2024;92991;PL;1.036322;6;1;0;2
20.11.2024;93053;PL;1.0123581;6;2;0;2
20.11.2024;93098;PL;0.91131896;5;1;7;1
20.11.2024;93110;PL;1.036322;10;1;0;1
20.11.2024;93174;PL;0.8959693;3;3;1;2
20.11.2024;93177;PL;0.89308345;5;2;4;2
20.11.2024;93224;PL;1.1432064;10;2;7;2
20.11.2024;93229;PL;1.0531778;10;3;7;2
20.11.2024;93232;PL;1.0501362;10;2;2;2
20.11.2024;93306;PL;1.036322;8;1;0;2
20.11.2024;93317;PL;0.91131896;8;1;0;2
20.11.2024;93323;PL;1.076292;7;2;3;2
20.11.2024;93340;PL;1.0531778;8;2;0;1
20.11.2024;93411;PL;1.0611498;3;1;3;1
20.11.2024;93433;PL;1.0611498;9;1;1;1
20.11.2024;93435;PL;1.0813186;7;2;1;2
20.11.2024;93442;PL;1.1772765;10;1;5;1
20.11.2024;93444;PL;1.0123581;8;2;2;1
20.11.2024;93487;PL;1.0290469;9;1;6;1
20.11.2024;93492;PL;1.0421143;10;2;3;2
20.11.2024;93582;PL;1.036322;6;2;7;2
20.11.2024;93644;PL;1.036322;9;2;2;2
20.11.2024;93686;PL;1.0589713;10;3;1;1
20.11.2024;93689;PL;1.0976968;7;3;0;1
20.11.2024;93713;PL;0.9133651;10;1;2;2
20.11.2024;93716;PL;0.8759708;3;3;0;2
20.11.2024;93724;PL;1.0123581;10;1;7;1
20.11.2024;93734;PL;0.9133651;5;1;3;1
20.11.2024;93797;PL;1.0531778;8;1;0;1
20.11.2024;93803;PL;1.0535417;10;2;7;1
20.11.2024;93822;PL;1.0685861;8;3;0;1
20.11.2024;93880;PL;1.0433729;8;2;7;1
20.11.2024;93908;PL;1.0443135;7;1;1;1
20.11.2024;93923;PL;1.0443135;10;1;1;1
20.11.2024;93958;PL;1.0589713;10;2;2;1
20.11.2024;93960;PL;0.9215894;6;3;7;1
20.11.2024;93992;PL;1.0531778;7;3;0;2
20.11.2024;94024;PL;1.036322;7;2;0;2
20.11.2024;94058;PL;0.92633796;7;3;2;2
20.11.2024;94064;PL;0.91672194;8;2;5;2
20.11.2024;94071;PL;0.90568423;7;2;3;2
20.11.2024;94082;PL;1.0238348;8;1;1;1
20.11.2024;94111;PL;1.0238348;8;1;3;1
20.11.2024;94123;PL;1.0560368;10;2;2;1
20.11.2024;94183;PL;0.9005534;7;2;7;2
20.11.2024;94191;PL;0.9002846;4;2;1;1
20.11.2024;94220;PL;0.9831443;8;3;1;2
20.11.2024;94247;PL;0.8849522;9;1;4;1
20.11.2024;94261;PL;0.9425613;8;1;5;1
20.11.2024;94271;PL;0.8845214;5;2;0;1
20.11.2024;94286;PL;0.9202774;9;2;6;1
20.11.2024;94292;PL;0.9434621;5;1;3;1
20.11.2024;94359;PL;1.0577334;9;2;4;2
20.11.2024;94363;PL;1.0813186;7;2;4;1
20.11.2024;94373;PL;1.1204653;10;2;5;2
20.11.2024;94383;PL;0.9202774;10;3;7;1
20.11.2024;94454;PL;1.0531778;6;3;6;2
20.11.2024;94463;PL;0.90568423;10;2;0;2
20.11.2024;94469;PL;1.0193801;5;2;0;2
20.11.2024;94494;PL;1.0123581;10;2;7;2
20.11.2024;94591;PL;1.0086218;9;3;0;1
20.11.2024;94595;PL;1.0583671;5;1;0;1
20.11.2024;94681;PL;1.1432064;7;3;3;2
20.11.2024;94693;PL;0.87943995;10;2;0;2
20.11.2024;94802;PL;0.91131896;6;2;2;2
20.11.2024;94817;PL;1.0433729;7;2;7;2
20.11.2024;94833;PL;1.1411778;8;2;4;2
20.11.2024;94924;PL;1.0535417;10;3;7;1
20.11.2024;94952;PL;0.8924846;0;5;0;1
20.11.2024;94991;PL;0.9133651;9;2;3;1
20.11.2024;95029;PL;1.0531778;9;3;0;2
20.11.2024;95074;PL;1.0577334;8;1;0;2
20.11.2024;95081;PL;0.94154704;7;1;2;1
20.11.2024;95138;PL;1.0577334;10;3;7;2
20.11.2024;95146;PL;0.9655502;10;1;1;2
20.11.2024;95154;PL;0.90568423;8;1;7;1
20.11.2024;95193;PL;1.061784;6;2;5;2
20.11.2024;95241;PL;0.9131742;5;2;7;2
20.11.2024;95248;PL;0.89628506;5;1;2;1
20.11.2024;95261;PL;1.0611498;5;2;5;2
20.11.2024;95301;PL;1.0238348;4;2;5;2
20.11.2024;95351;PL;1.1373594;8;2;2;1
20.11.2024;95371;PL;1.061784;88;2;88;2
20.11.2024;95374;PL;0.9005534;8;1;3;2
20.11.2024;95383;PL;1.0583671;7;2;0;1
20.11.2024;95432;PL;1.1373594;7;2;7;2
20.11.2024;95469;PL;1.036322;4;1;2;2
20.11.2024;95503;PL;1.0644792;9;1;7;2
20.11.2024;95514;PL;1.0644792;5;3;88;1
20.11.2024;95532;PL;0.8979236;6;2;0;1
20.11.2024;95545;PL;1.0589713;8;2;2;2
20.11.2024;95608;PL;1.0813186;7;3;5;1
20.11.2024;95616;PL;0.86699027;9;2;0;2
20.11.2024;95643;PL;1.0468138;8;3;7;1
20.11.2024;95648;PL;0.96038455;9;3;2;1
20.11.2024;95666;PL;0.96047854;5;3;0;2
20.11.2024;95699;PL;0.89907056;7;2;7;1
20.11.2024;95797;PL;1.0501362;8;3;0;1
